,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
283,25763,The Democratic candidate,The Republican candidate,Male,The Democratic candidate,45-49,White 45-59,6,Bachelor's degree (BA or BS),No,White Independent,Something else,Independent Men,Moderate,Moderate Independents,White,West,"Cities 50,000-500,000",Other,Version 1,.690661072731018,White men,White,California,Yes,Support,Somewhat approve,Other,No difference,The Republican Party,No,No,Overturn it
284,25764,The Republican candidate,The Republican candidate,Female,The Democratic candidate,50-59,White 45-59,2,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,West,Rural,Other,Version 1,2.00194978713989,White women,White,California,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
286,25766,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,40-44,White 30-44,22,Associate's degree (AA or AS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,West,Suburbs,White suburban women,Version 1,1.2390171289444,White women,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
287,25767,The Republican candidate,The Republican candidate,Male,The Democratic candidate,65 or over,White 60+,17,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,West,Suburbs,White suburban men,Version 1,4.52187299728394,White men,White,California,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
288,25768,Other,The Democratic candidate,Female,The Democratic candidate,65 or over,White 60+,42,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,West,"Cities 50,000-500,000",Other,Version 1,.370161473751068,White women,White,California,No,Omit,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
289,25769,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,18-24,White 18-29,19,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,West,"Cities over 500,000",Other,Version 1,1.06480979919434,White men,White,California,Omit,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
290,25770,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,65 or over,Latino 60+,26,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Yes,Latino Democrat,Democrat,Democratic Men,Conservative,Mod/Conserv. Democrats,Hispanic/Latino,West,"Cities 50,000-500,000",Other,Version 1,.378065347671509,Latino men,Non-white,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
291,25771,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,25-29,White 18-29,20,Associate's degree (AA or AS),No,White Independent,Something else,Independent Women,Liberal,Liberal Independents,White,West,Suburbs,White suburban women,Version 1,4.03208589553833,White women,White,California,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Democratic Party,No,No,Keep it as is
292,25772,The Democratic candidate,,Male,Other,25-29,Latino 18-29,16,Attended college but received no degree,Yes,Latino Independent,Independent,Independent Men,Moderate,Moderate Independents,Other,West,"Cities over 500,000",Other,Version 1,2.39443802833557,Latino men,Non-white,California,Omit,Omit,Strongly disapprove,Didn't vote,The U.S. more safe,The Democratic Party,No,Yes,Keep it as is
293,25773,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,30-39,White 30-44,28,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Something else,Independent Men,Moderate,Moderate Independents,White,West,"Cities over 500,000",Other,Version 1,1.15676081180573,White men,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
294,25774,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,25-29,White 18-29,48,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,West,Suburbs,White suburban women,Version 1,2.90095663070679,White women,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
295,25775,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,50-59,Latino 45-59,12,Never attended college,Yes,Latino Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,Hispanic/Latino,West,"Cities over 500,000",Other,Version 1,4.18511009216309,Latino men,Non-white,California,No,Oppose,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,No,No,Keep it as is
296,25776,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,30-39,White 30-44,18,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,West,Suburbs,White suburban men,Version 1,1.77934372425079,White men,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
298,25778,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,65 or over,White 60+,6,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,West,"Cities 50,000-500,000",Other,Version 1,.20384518802166,White men,White,California,Omit,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
299,25779,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,40-44,White 30-44,30,Bachelor's degree (BA or BS),No,White Independent,Something else,Independent Men,Liberal,Liberal Independents,White,West,"Cities over 500,000",Other,Version 1,2.01010727882385,White men,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
300,25780,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,30-39,White 30-44,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,West,Suburbs,White suburban men,Version 1,8.69424057006836,White men,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
524,26004,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,65 or over,White 60+,4,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,West,"Cities over 500,000",Other,Version 1,2.90725350379944,White women,White,Nevada,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
525,26005,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,50-59,Black 45-59,4,Attended college but received no degree,No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,West,"Cities over 500,000",Other,Version 1,19.0497512817383,Black women,Non-white,Nevada,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
526,26006,The Republican candidate,The Republican candidate,Male,The Republican candidate,65 or over,White 60+,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,West,"Cities over 500,000",Other,Version 1,3.65548825263977,White men,White,Nevada,Omit,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
527,26007,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,65 or over,White 60+,2,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,West,Suburbs,White suburban women,Version 1,8.48800468444824,White women,White,Nevada,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,Omit,No,No,Keep it as is
528,26008,The Republican candidate,The Republican candidate,Male,Other,30-39,White 30-44,2,Never attended college,No,White Independent,Something else,Independent Men,Liberal,Liberal Independents,White,West,Suburbs,White suburban men,Version 1,19.6162452697754,White men,White,Nevada,No,Oppose,Somewhat disapprove,Other,The U.S. less safe,The Republican Party,No,No,Keep it as is
601,26081,The Republican candidate,,Male,,60-64,White 60+,10,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,East,"Cities over 500,000",Other,Version 1,.238778978586197,White men,White, New York,Omit,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
603,26083,The Democratic candidate,,Male,,25-29,White 18-29,16,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Suburbs,White suburban men,Version 1,3.47880244255066,White men,White, New York,Omit,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
604,26084,The Democratic candidate,,Female,,50-59,Latino 45-59,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",Yes,Latino Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Hispanic/Latino,East,"Cities over 500,000",Other,Version 1,.205548837780952,Latino women,Non-white, New York,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
605,26085,The Democratic candidate,,Male,,65 or over,All others,12,Never attended college,No,All Other,Independent,Independent Men,Conservative,Conservative Independents,Asian,East,"Cities over 500,000",Other,Version 1,2.73818254470825,All other races,Non-white, New York,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Democratic Party,No,No,Keep it as is
606,26086,The Democratic candidate,,Male,,18-24,White 18-29,19,Bachelor's degree (BA or BS),No,White Independent,Something else,Independent Men,Liberal,Liberal Independents,White,East,Suburbs,White suburban men,Version 1,3.57328605651855,White men,White, New York,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
607,26087,The Democratic candidate,,Male,,65 or over,White 60+,19,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Suburbs,White suburban men,Version 1,.265927106142044,White men,White, New York,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
608,26088,The Democratic candidate,,Female,,50-59,White 45-59,26,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Conservative,Mod/Conserv. Democrats,White,East,Suburbs,White suburban women,Version 1,3.25539588928223,White women,White, New York,Yes,Support,Strongly approve,Didn't vote,No difference,The Democratic Party,No,No,Keep it as is
609,26089,The Democratic candidate,,Female,,18-24,Latino 18-29,6,Never attended college,Yes,Latino Independent,Something else,Independent Women,Conservative,Conservative Independents,Hispanic/Latino,East,"Cities over 500,000",Other,Version 1,7.54011058807373,Latino women,Non-white, New York,Yes,Support,Somewhat approve,Hillary Clinton,The U.S. more safe,The Democratic Party,Yes,No,Overturn it
610,26090,The Democratic candidate,,Female,,65 or over,White 60+,25,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,"Cities 50,000-500,000",Other,Version 1,.255356132984161,White women,White, New York,Omit,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
730,26211,Other,The Republican candidate,Male,The Democratic candidate,65 or over,White 60+,7,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,West,Suburbs,White suburban men,Version 1,.514877617359161,White men,White,Arizona,Omit,Omit,Strongly disapprove,Hillary Clinton,The U.S. less safe,Omit,Yes,No,Keep it as is
731,26212,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,18-24,Latino 18-29,3,Attended college but received no degree,Yes,Latino Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,Hispanic/Latino,West,Suburbs,Other,Version 1,5.16833972930908,Latino men,Non-white,Arizona,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,Yes,Keep it as is
732,26213,The Republican candidate,The Republican candidate,Female,The Republican candidate,65 or over,White 60+,8,Associate's degree (AA or AS),No,White Independent,Independent,Independent Women,Conservative,Conservative Independents,White,West,"Cities over 500,000",Other,Version 1,4.35842800140381,White women,White,Arizona,Omit,Support,Somewhat approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Omit
